ever60_24m_StrictFlag,Doc_form_16,edu_max,age_max,age_min,REQUESTED_TENURE,Organization_type,City_tier,Loan_sub_type_1,SAL_FLAG,emi_income_sum,LTV_sq,LOG_income_sum,HAS_INSURANCE,CHANNEL_CODE_GROUPED,Bureau_prd_grouped,has_coapplicant,has_delinquency,enquiry_risk,dependent_band_encoded,no_of_loans,no_of_active_loans,emi_income_risk_flag,emi_stress_flag
0,1,1,29,20,30.0,2,1,1,0,0.467920553,0.36089205232566895,10.234348837884667,0,2,0,1,0,1,1,2,2,0,0
0,0,3,32,27,25.0,2,2,3,1,0.592684249,0.5898828778852655,10.65561093819637,0,0,2,1,0,0,0,4,4,0,0
0,0,3,35,30,20.0,2,2,3,0,0.448115819,0.442946153764,10.28729481349149,1,2,2,1,0,1,3,0,1,0,0
0,0,3,53,22,12.0,2,2,0,0,0.531172019,0.6114297663745446,10.112390181559995,1,1,1,1,1,1,3,0,0,0,0
0,0,4,65,39,15.0,2,2,0,1,0.428210716,0.32594532340809385,10.27201201283201,1,2,1,1,0,1,3,2,1,0,0
0,0,3,32,27,25.0,1,2,4,1,0.602765385,0.44616434558589046,10.287524713230672,1,2,1,1,0,3,3,3,3,0,0
0,0,4,44,42,17.0,0,2,0,1,0.425517024,0.7134991587091744,10.260392470028915,1,2,1,1,0,2,1,2,1,0,0
1,0,4,32,23,20.0,2,2,3,1,0.506789018,0.7222560518954071,10.60194560541465,0,2,1,1,1,0,1,4,2,0,0
1,0,3,53,25,20.0,2,2,0,0,0.398367249,0.24327120346524425,10.128659046184575,1,1,2,1,0,1,3,0,1,0,0
0,0,1,56,47,11.0,1,1,4,1,0.403797078,0.49137181219543075,10.724522103148011,1,1,2,1,1,2,3,3,1,0,0
0,1,3,39,39,20.0,2,2,0,1,0.528936274,0.28891364604733444,10.264722085730877,1,2,2,1,0,1,3,0,0,0,0
0,0,3,34,32,30.0,2,2,0,0,0.292665806,0.48879414719231734,10.094923695005916,1,1,2,1,0,1,1,1,1,0,0
0,1,3,29,27,20.0,2,3,3,0,0.552508735,0.25,10.48503255651477,0,1,1,1,1,2,3,1,1,0,0
0,1,3,37,30,15.0,2,1,0,0,0.318458118,0.31412586538689424,10.020574047886848,1,2,1,1,0,1,2,2,2,0,0
1,0,4,46,39,20.0,0,2,1,0,0.51266704,0.5804988663582766,10.556528628099088,0,2,1,1,0,1,1,2,1,0,0
0,0,4,40,33,20.0,3,3,1,1,0.60903329,0.504789556189081,10.463874471644896,1,0,2,1,0,1,1,1,2,0,0
0,0,3,52,30,15.0,2,1,1,0,0.86137585,0.30028291113825456,10.750967539908634,1,0,1,1,0,2,1,2,1,0,1
0,1,2,33,33,20.0,2,2,4,1,0.342252252,0.3545327419101635,10.007892611890918,1,0,2,1,0,1,1,2,2,0,0
0,0,3,52,23,27.0,0,2,0,1,0.585777778,0.1806270068555743,9.798182590890704,1,1,2,1,0,1,1,0,1,0,0
0,0,3,37,30,23.0,2,2,0,1,0.335950381,0.71707869278251,10.145452858090925,1,2,2,1,0,0,1,2,3,0,0
0,0,3,42,33,20.0,2,2,0,1,0.6026,0.138449479744,9.61587214452889,1,1,0,1,0,1,3,2,1,0,1
0,0,1,44,44,15.0,2,2,4,0,0.59526,0.08977004167915308,10.819798284210286,1,1,0,1,0,1,0,4,3,0,0
0,0,2,38,38,20.0,0,2,0,1,0.596727085,0.40383031087888516,10.055478759522249,1,1,2,1,0,1,1,2,2,0,0
0,0,3,46,29,25.0,2,1,0,1,0.38264,0.5190775180244189,9.433563920090563,1,2,2,1,0,1,3,0,1,0,0
0,0,3,34,27,20.0,2,1,3,1,0.359748462,0.6400000000000001,10.511485258054378,0,2,2,1,0,0,3,4,3,0,0
0,0,3,37,32,25.0,2,1,0,0,0.510134946,0.5363338391729563,10.738027590458255,1,1,2,1,0,0,1,4,3,0,0
0,1,3,39,34,20.0,2,1,0,0,0.496951667,0.6151480192233756,10.08023108101602,0,1,2,1,0,1,1,1,2,0,0
0,0,3,40,28,18.0,2,1,0,1,0.589066667,0.25174560755369,10.308985993422082,0,1,2,1,1,1,1,0,1,0,0
0,0,3,47,43,18.0,2,2,3,0,0.347501942,0.38766322802465353,11.065658715456957,1,1,2,1,0,0,1,4,3,0,0
0,0,3,48,24,17.0,2,2,1,0,0.449295054,0.6389070382259924,10.972805475646231,1,2,2,1,0,1,3,2,3,0,0
1,1,2,43,23,20.0,2,3,4,0,0.277707692,0.45753048809999997,9.983576414529153,0,1,1,1,1,1,2,0,1,0,0
1,0,2,27,25,25.0,4,1,1,1,0.596494702,0.6399996256000547,10.318836982718269,1,1,2,1,0,0,1,3,2,0,0
0,1,3,30,26,20.0,2,1,3,0,0.391677111,0.42345642285726637,10.196104303161407,1,1,2,1,0,1,2,2,3,0,0
0,0,2,37,28,27.0,2,1,0,0,0.538630914,0.716498405006195,10.437064883138294,1,2,1,1,1,2,1,1,1,0,0
0,0,3,52,43,16.0,2,2,1,1,0.619191919,0.3854001815152935,9.893487720457795,0,2,1,1,0,1,1,0,0,0,1
0,0,3,30,28,20.0,4,1,1,1,0.347965489,0.3145529883429562,9.75004495529255,1,1,2,1,0,1,3,0,1,0,0
1,1,3,35,27,20.0,2,2,4,0,0.522904634,0.6944444438888889,10.252461671086023,0,1,0,1,1,2,2,1,2,0,0
0,0,3,31,25,26.0,2,2,1,1,0.598071429,0.15316142621108297,9.546884034617925,1,2,2,1,1,3,1,1,2,0,1
0,0,4,41,37,17.0,1,2,3,1,0.425439085,0.8024912984971617,10.712727452082927,1,2,2,1,0,1,1,0,0,0,0
0,0,3,38,33,26.0,2,1,0,0,0.302413689,0.46045918425510207,10.971289769768473,1,1,1,1,1,0,1,3,4,0,0
0,0,2,55,33,22.0,2,2,4,0,0.252809136,0.5625,10.952410522916873,0,2,1,1,0,1,1,3,3,0,0
0,0,4,32,29,20.0,2,1,0,1,0.50891059,0.39445846421859265,10.178008394710085,1,1,2,1,1,0,1,2,2,0,0
0,1,2,48,24,20.0,2,2,0,0,0.282549771,0.12948905879235792,9.971099470946148,1,1,1,1,1,1,3,2,2,0,0
0,0,4,47,27,10.0,1,3,4,1,0.559428426,0.08598780738534773,9.883080742758466,1,2,1,1,0,2,1,0,1,0,0
0,1,1,49,43,15.0,2,2,0,0,0.331592793,0.20106680726722972,10.05558970556439,1,1,0,1,0,3,1,0,1,0,0
0,0,3,36,24,25.0,2,1,3,0,0.551868317,0.5314552797479224,9.812312977816198,1,2,2,1,0,1,3,0,1,0,0
0,1,3,54,34,15.0,2,1,0,0,0.808281796,0.39445846421859265,10.692153225292774,0,1,1,1,1,0,2,0,1,0,1
0,0,3,49,25,25.0,1,3,0,1,0.58969697,0.6042347899223666,9.893487720457795,0,2,2,1,0,1,3,1,2,0,0
0,0,2,44,39,20.0,2,1,1,0,0.618134267,0.26009429109132637,10.61297139272245,1,2,1,1,0,1,1,0,0,0,0
0,1,3,32,32,20.0,1,1,0,1,0.480735931,0.32653061175510206,10.384091054112533,0,1,2,1,0,1,1,0,1,0,0
0,0,2,32,27,20.0,2,2,1,1,0.348019199,0.25,9.543951376316363,0,1,2,1,0,1,1,0,1,0,0
0,0,1,40,31,17.0,1,1,0,1,0.590258856,0.280936646455154,10.382729625640236,0,1,2,1,0,2,1,2,2,0,0
0,0,3,33,28,20.0,2,3,0,0,0.287526366,0.206611570661157,10.445041197653142,0,2,2,1,0,1,1,2,3,0,0
0,0,3,26,25,30.0,2,1,0,0,0.610846868,0.4346184735359999,10.437951575844156,0,2,2,1,0,1,3,1,0,0,0
0,1,3,27,25,25.0,2,1,0,1,0.607705882,0.597288570172514,10.434145214930487,1,2,1,1,0,1,3,1,0,0,0
0,1,3,37,30,20.0,1,2,0,1,0.588885632,0.623338245984353,10.080796567506539,1,1,2,1,0,1,3,0,0,0,0
0,0,3,32,27,15.0,2,1,1,0,0.515006596,0.42933158034085206,10.570831763850347,1,1,2,1,0,1,1,1,2,0,0
0,0,2,40,30,25.0,2,1,3,0,0.470577689,0.21449849842731025,10.361128619868596,1,2,1,1,0,1,1,2,0,0,0
0,0,2,39,33,23.0,3,1,1,1,0.411819586,0.33019118069906017,10.344480666703438,1,1,2,1,0,1,3,2,3,0,0
1,0,4,38,36,22.0,2,1,1,1,0.648727221,0.25099900001198405,9.554213724077707,0,1,2,1,1,0,3,4,3,0,1
0,0,4,30,26,20.0,1,2,3,1,0.454101695,0.6734410219807067,10.292179440058462,1,1,2,1,0,1,1,0,1,0,0
1,0,3,27,22,30.0,2,2,4,0,0.1017,0.016566845241043283,10.308985993422082,0,1,0,1,1,1,3,0,1,0,0
0,0,3,35,28,25.0,2,2,3,0,0.486023239,0.8024912984971617,10.110193410169629,0,1,1,1,1,1,1,0,1,0,0
0,0,2,49,46,10.0,2,2,1,0,0.443101296,0.5734404964029316,10.355716964620177,1,1,1,1,1,2,1,2,2,0,0
0,0,3,32,27,20.0,2,2,3,1,0.319950152,0.12625067361837328,9.823198981307291,1,2,2,1,0,1,3,2,1,0,0
0,0,3,34,29,20.0,0,1,0,0,0.396616935,0.5040614335376656,10.486443122022212,1,1,1,1,0,2,2,2,1,0,0
0,0,3,39,35,20.0,2,1,1,0,0.495349474,0.4351484170587868,10.371110747670356,0,2,2,1,0,1,3,1,1,0,0
0,1,2,37,31,27.0,2,2,0,0,0.585503289,0.6924996989978862,10.326306760061454,1,2,1,1,0,1,1,0,1,0,0
0,1,3,54,27,26.0,2,1,3,1,0.614952681,0.520638161782286,10.36410350510914,1,0,1,1,0,2,1,3,2,0,0
0,1,3,39,36,22.0,2,1,0,1,0.599737418,0.3678653725693599,10.036750159040897,1,1,1,1,1,0,2,4,4,0,0
0,0,3,49,39,20.0,2,2,0,0,0.427346696,0.4431903974123681,10.149373847901522,0,2,1,1,0,1,1,0,0,0,0
0,0,3,33,29,25.0,2,1,3,1,0.539110183,0.24072290634793286,9.429716836721148,1,2,0,1,0,3,1,0,1,0,0
0,1,3,34,30,15.0,3,1,1,1,0.433562204,0.36803543590401455,10.243880663900578,1,2,2,1,0,1,1,0,0,0,0
0,1,2,53,42,11.0,2,3,1,0,0.596575855,0.7585848076045787,10.267502576555964,0,1,1,1,0,1,1,0,0,0,0
0,0,2,60,59,6.0,2,1,1,0,0.947716569,0.39445846421859265,9.78917972322405,1,1,1,1,1,0,2,3,2,1,1
0,0,3,50,46,10.0,2,2,0,1,0.565610583,0.09299776122424765,9.538572379543416,1,1,1,1,0,1,2,2,1,0,0
0,0,3,43,40,15.0,2,2,1,0,0.513192093,0.5521864635562501,9.854638636640848,1,1,1,1,0,1,3,0,1,0,0
0,0,3,31,30,30.0,2,2,1,1,0.350453607,0.4027366868786983,9.944341546544393,0,1,2,1,0,2,3,2,2,0,0
0,0,4,37,35,20.0,2,2,4,1,0.488434591,0.0447068820576004,9.251482315307358,1,0,2,1,0,1,1,2,2,0,0
0,0,4,26,26,25.0,2,1,1,1,0.548963798,0.22249910980776075,10.657541667999595,0,2,2,1,1,2,1,3,3,0,0
0,1,4,43,36,14.0,2,3,3,1,0.475879397,0.5970126069307963,10.591647316585027,0,1,2,1,0,1,1,0,1,0,0
1,1,3,29,26,20.0,2,2,3,0,0.442314176,0.7192792634457088,10.437419165016594,0,1,1,1,0,1,2,0,1,0,0
0,0,3,39,36,18.0,2,2,2,0,0.446687195,0.17889985817866472,10.432275876676291,0,1,1,1,1,2,2,2,2,0,0
0,0,3,34,29,15.0,2,2,4,1,0.483499259,0.27332251465134333,10.069256195989015,1,1,0,1,0,3,1,1,0,0,0
0,0,3,30,28,15.0,2,2,4,1,0.522580645,0.256052763042366,9.948747683940992,1,1,1,1,0,3,1,2,1,0,0
0,1,3,59,25,20.0,2,2,4,1,0.414629488,0.07334358181132081,9.661989075499939,1,1,2,1,1,1,0,2,1,0,0
0,0,4,47,46,14.0,1,2,1,1,0.6203811,0.6400000000000001,10.749420195723987,1,2,0,1,0,1,1,4,2,0,0
0,1,1,31,28,25.0,2,1,0,1,0.57678125,0.30109580365301275,10.373522431293592,1,2,2,1,1,1,1,3,3,0,0
1,0,1,50,41,20.0,2,3,1,0,0.84150369,0.5311840585640625,10.458004649926544,0,1,0,1,0,0,1,0,0,0,1
0,0,3,31,29,20.0,2,1,1,0,0.530365302,0.4155096731017584,10.314003768957473,1,2,2,1,0,1,1,2,1,0,0
0,0,3,47,22,13.0,2,1,3,1,0.603916436,0.6411570200557417,10.570419086277662,1,1,2,1,0,1,1,0,1,0,0
0,1,4,48,26,30.0,2,2,4,1,0.618792259,0.2654711663228015,9.97329342678009,1,1,2,1,0,2,1,3,3,0,1
0,0,3,42,40,20.0,0,2,3,0,0.483335454,0.3215335110405625,10.761449774510156,0,1,2,1,0,2,1,2,1,0,0
0,0,3,43,42,15.0,2,2,0,1,0.578801126,0.5850145429444044,10.203332852113716,1,2,1,1,0,3,3,0,1,0,0
0,1,3,59,26,20.0,2,1,1,1,0.443246938,0.6863035865838676,10.54647237790301,1,1,2,1,0,2,3,1,2,0,0
0,0,3,61,32,18.0,2,1,0,0,0.400016234,0.18391079322407908,10.112126417647456,1,2,1,1,0,1,1,0,1,0,0
0,0,3,46,39,14.0,2,1,1,1,0.592678869,0.6550894834759683,10.310651217279874,1,0,2,1,0,0,1,3,2,0,0
0,0,1,54,32,12.0,2,2,4,0,0.386859066,0.40646133186623995,10.821298795846653,0,1,1,1,1,1,2,0,0,0,0
0,1,3,60,35,19.0,2,2,4,1,0.59905201,0.03387050406506928,9.642252650099195,1,1,2,1,0,3,3,0,1,0,1
0,0,3,36,33,20.0,2,1,0,1,0.23195056,0.39445846421859265,10.53749494586695,0,2,0,1,1,3,1,1,2,0,0
0,0,3,29,29,20.0,2,2,0,0,0.328789709,0.7221537141026533,10.16898152972407,1,2,2,1,0,1,1,0,1,0,0
0,1,3,68,36,20.0,2,1,3,1,0.516733143,0.765625,10.178312322985352,0,1,2,1,1,0,3,3,3,0,0
0,1,3,55,25,25.0,2,2,0,1,0.384371281,0.09139695068754981,9.218804450388312,1,1,2,1,0,1,3,0,1,0,0
0,1,3,24,23,20.0,2,1,0,1,0.597651298,0.3350959472438257,9.615005159913578,1,1,2,1,0,1,3,0,1,0,1
0,0,4,30,29,20.0,2,2,3,1,0.313857626,0.3915653615088746,10.784724345543195,1,1,2,1,0,2,1,3,4,0,0
0,1,2,30,28,20.0,2,2,0,0,0.509781527,0.32099403862823617,10.118988642496454,1,1,1,1,0,1,3,1,0,0,0
0,0,2,27,21,20.0,2,2,1,0,0.534345388,0.19615886162465548,10.061758306048548,1,1,2,1,1,2,3,0,1,0,0
0,0,2,35,33,20.0,2,2,0,1,0.221649938,0.37166092959999997,10.030868821863221,1,2,2,1,0,2,3,2,3,0,0
0,0,3,43,35,16.0,2,2,4,1,0.552067635,0.25925643006894544,10.211192816193375,1,1,0,1,0,3,1,4,3,0,0
0,1,3,29,24,20.0,0,2,4,0,0.69724,0.17610492985671927,10.12667110305036,1,1,1,1,1,1,3,4,4,0,1
0,1,3,35,28,25.0,2,3,4,0,0.314213366,0.39445846421859265,10.723619744850563,0,1,2,1,1,1,3,2,1,0,0
0,0,3,50,46,15.0,2,2,3,0,0.497782002,0.3679431093717585,10.780543814522378,1,2,0,1,0,3,1,1,1,0,0
0,0,3,32,26,25.0,2,2,1,1,0.597672414,0.4892593986536984,10.05195066017375,0,2,0,1,0,1,1,2,1,0,0
0,1,4,32,29,10.0,2,3,0,1,0.529695652,0.6694214873057851,10.043292972227004,1,1,1,1,0,1,1,0,1,0,0
0,0,3,28,27,30.0,2,2,1,1,0.613066667,0.2697060731378876,9.61587214452889,1,2,2,1,0,2,3,1,2,0,1
0,1,3,51,41,13.0,2,2,1,0,0.378739264,0.390625,10.337086499888064,1,1,1,1,0,1,1,0,1,0,0
0,1,2,26,23,20.0,2,3,0,1,0.539891981,0.5162581318461467,9.590692779269272,0,1,2,1,0,1,2,0,1,0,0
1,0,3,34,25,20.0,2,3,4,0,0.589633333,0.30178761990399994,10.308985993422082,1,0,0,1,1,1,2,2,2,0,0
0,0,3,49,24,12.0,2,1,1,1,0.610539492,0.6316203318851935,10.595283821025117,1,2,2,1,0,0,1,4,4,0,0
0,1,3,25,24,15.0,2,2,0,1,0.553068231,0.4563326218851295,9.54559758504085,1,1,1,1,0,3,1,0,1,0,0
0,1,4,53,26,30.0,3,3,0,1,0.589762651,0.6473182369814446,9.84341902607001,1,1,2,1,0,2,1,2,3,0,0
1,1,2,57,35,25.0,2,2,0,0,0.663536049,0.4679307874444808,10.289554619292181,0,1,0,1,1,1,2,2,2,0,1
0,0,3,28,23,20.0,2,1,1,0,0.464381705,0.35175603278325757,10.681251578815953,1,2,2,1,0,1,3,1,1,0,0
0,0,4,28,27,30.0,3,1,1,1,0.546547969,0.8024912984971617,10.363377712622366,0,2,2,1,0,2,3,2,3,0,0
0,0,3,44,38,20.0,2,1,0,0,0.587566644,0.1859446832787634,10.092029307060264,1,2,0,1,0,3,1,0,0,0,0
0,0,3,35,28,23.0,2,1,0,1,0.409199522,0.18097899257072256,10.641870970494749,0,2,2,1,0,0,1,4,4,0,0
0,0,4,34,29,20.0,2,2,0,0,0.432586919,0.3166154321871563,10.250063336702219,1,2,1,1,0,1,3,1,0,0,0
0,1,3,38,32,20.0,0,1,1,0,0.449449983,0.14905263775739613,10.22771548988367,1,2,2,1,0,1,2,0,0,0,0
0,0,1,28,24,30.0,2,1,0,1,0.459292838,0.26514509243958745,10.224701108196701,0,1,2,1,0,1,3,1,1,0,0
0,0,3,42,42,20.0,2,2,0,0,0.259064489,0.3900619168164956,10.207233654782389,1,1,0,1,0,3,1,1,2,0,0
0,0,1,29,22,20.0,2,1,0,0,0.384996383,0.4049586772231405,9.796458979777604,0,1,2,1,1,1,1,1,0,0,0
0,0,3,28,26,30.0,2,2,0,1,0.506954237,0.5166139768245805,10.464404873110363,1,0,2,1,0,1,3,0,0,0,0
0,0,2,38,30,20.0,3,2,3,1,0.564581064,0.6765304317160901,9.95769160654964,0,2,0,1,0,2,2,2,1,0,0
0,0,3,48,42,11.0,1,2,1,1,0.476828419,0.4113325046300723,10.880835753711198,1,1,1,1,0,1,3,0,0,0,0
0,1,2,36,35,20.0,2,2,1,0,0.552575886,0.3776790304297454,10.085034505235111,1,1,1,1,0,1,3,1,0,0,0
0,1,1,56,27,20.0,2,2,4,1,0.361686047,0.36114294212717973,9.75272280064639,1,0,2,1,0,1,2,4,2,0,0
0,1,3,43,36,22.0,2,2,0,0,0.595987415,0.39445846421859265,10.004188480657632,0,1,1,1,1,0,1,4,4,0,0
0,0,3,44,35,15.0,2,1,0,0,0.31518171,0.6922333966398886,11.026567496786361,1,1,1,1,0,1,1,2,3,0,0
0,1,3,47,37,15.0,2,3,4,1,0.355942857,0.09437254226050645,10.463131911491967,1,2,1,1,1,1,1,3,3,0,0
0,1,1,36,36,20.0,2,1,0,0,0.402934083,0.46449467518532545,9.98663696631997,0,1,1,1,1,1,1,1,1,0,0
0,1,3,33,27,20.0,1,2,1,1,0.442553461,0.30668932844729824,9.668208158877395,1,2,2,1,0,1,1,1,0,0,0
0,0,4,32,30,20.0,3,2,3,1,0.630790018,0.7123984117910027,10.072554993651666,0,1,2,1,0,2,1,2,1,0,1
0,0,3,39,35,15.0,2,1,3,0,0.546722516,0.5657978189869808,10.02664500897441,1,1,2,1,0,1,1,2,1,0,0
0,1,4,36,28,20.0,2,2,3,1,0.297497628,0.16092066782386585,9.732995747495751,1,2,2,1,0,1,1,0,1,0,0
0,0,2,47,24,13.0,2,2,2,1,0.492489351,0.5509121539341466,10.194775615581893,0,2,1,1,1,0,1,3,1,0,0
0,0,3,44,25,30.0,3,1,1,1,0.62444607,0.555702478661157,10.053802313194996,1,1,2,1,1,1,3,0,1,0,1
0,0,3,39,34,20.0,2,2,0,0,0.380343135,0.25353127157979427,10.06702617172362,1,2,1,1,1,1,1,0,1,0,0
0,0,1,36,33,20.0,2,2,0,0,0.458771949,0.20694521797795776,10.019825099532529,1,1,2,1,0,1,1,0,1,0,0
0,0,4,60,32,20.0,2,2,0,1,0.53241435,0.4031178559484656,9.532180812623459,1,2,2,1,0,1,3,2,2,0,0
0,1,3,48,36,10.0,2,2,0,1,0.565948908,0.20305081946189923,9.469468637009902,1,2,1,1,0,1,3,0,0,0,0
0,1,2,24,22,20.0,2,3,0,0,0.44024723,0.6930576369456939,10.019034757250935,0,1,1,1,1,1,3,1,1,0,0
0,0,3,53,32,20.0,0,1,0,0,0.268187697,0.6817242378707562,10.63645222246992,1,2,1,1,0,1,1,3,3,0,0
1,0,4,43,35,20.0,2,3,3,0,0.572128616,0.21505655445302904,10.274318081749103,0,1,1,1,0,2,2,1,1,0,0
0,0,3,43,39,20.0,2,1,1,0,0.651930457,0.39445846421859265,10.36689656942082,0,2,2,1,1,1,1,1,1,0,1
0,0,3,56,28,20.0,0,2,1,0,0.609651471,0.7075703403133761,10.588835649151102,1,2,2,1,1,2,3,2,3,0,0
0,0,3,52,27,30.0,2,1,0,0,0.620516228,0.1356990789703265,9.862053391513522,1,1,2,1,1,2,3,2,2,0,1
1,1,3,43,18,20.0,2,2,1,0,0.560072785,0.673053774278914,10.29814446192769,1,2,0,1,0,1,3,0,0,0,0
0,0,3,42,34,15.0,3,3,1,1,0.266386555,0.6400000000000001,10.482933978579906,0,2,2,1,0,1,1,2,3,0,0
0,0,3,30,29,15.0,2,2,1,0,0.395054603,0.4815264763711037,10.250737807792637,1,2,2,1,1,2,3,3,4,0,0
0,0,3,32,30,15.0,2,2,0,0,0.415861519,0.7131002612029695,10.079148086392284,1,2,2,1,0,1,3,0,1,0,0
0,0,2,41,34,15.0,2,1,1,0,0.23310959,0.4839319471909263,10.535251229651802,0,1,0,1,0,1,1,0,1,0,0
0,1,3,33,28,20.0,2,3,3,1,0.436335252,0.35190726213556295,10.621254172277629,1,1,2,1,0,1,1,3,4,0,0
0,0,3,28,26,30.0,2,1,1,1,0.40183144,0.6165685136194379,10.291670853409766,0,2,2,1,0,1,3,2,3,0,0
0,0,3,52,29,10.0,1,2,1,1,0.789569599,0.4855961650920683,9.834030287520907,1,2,1,1,1,1,3,2,1,0,1
0,0,2,34,31,25.0,2,1,0,1,0.393047018,0.3640967058133817,10.782138720581328,0,1,1,1,0,1,3,2,3,0,0
0,1,3,47,46,12.0,4,1,1,1,0.589913839,0.23075734292947972,10.715150833328286,1,2,1,1,1,2,3,3,2,0,0
0,1,3,33,32,20.0,2,1,0,0,0.525786907,0.4132653063061224,10.429280603423905,0,1,2,1,0,2,1,2,3,0,0
0,0,3,33,29,25.0,2,1,0,1,0.591464646,0.7224999999999999,10.586609649448985,0,2,2,1,0,1,3,1,2,0,0
1,1,3,35,28,20.0,2,2,2,1,0.58253531,0.6841947359454587,10.037581287016828,1,1,2,1,1,2,1,3,2,0,0
0,0,3,30,27,20.0,2,2,1,1,0.492,0.4005950847617109,10.584081267024454,0,1,2,1,0,2,1,2,1,0,0
0,0,3,44,37,28.0,2,1,1,0,0.535583172,0.569828913166217,10.36085965451312,0,0,2,1,0,1,1,2,2,0,0
0,0,3,34,33,25.0,2,2,0,0,0.561966224,0.28317440254414755,10.346473211391473,0,1,1,1,0,3,1,0,1,0,0
0,1,2,46,37,12.0,1,2,3,1,0.523878213,0.6939848816120026,9.873646710525106,1,0,1,1,0,1,1,0,0,0,0
0,0,3,56,26,25.0,2,3,1,1,0.553913877,0.5324276005583187,10.040855326828934,0,2,2,1,0,1,3,0,1,0,0
0,0,3,54,24,20.0,2,1,0,1,0.599625,0.14378714468610454,9.680406499268875,1,1,2,1,0,1,1,1,2,0,1
0,0,3,58,39,20.0,2,1,1,1,0.597389861,0.24733740939419954,9.49228099379885,0,1,2,1,0,1,3,0,1,0,1
0,1,3,50,23,20.0,2,1,0,0,0.470244605,0.6944444438888889,10.135468605838096,0,2,2,1,0,1,1,0,1,0,0
0,0,2,31,30,28.0,2,2,2,1,0.240471368,0.16684414638335998,10.545815010766098,1,1,1,1,1,1,1,2,1,0,0
0,0,3,35,35,20.0,2,2,3,0,0.500275014,0.24393049300623998,10.10207540128736,1,2,1,1,0,1,1,1,2,0,0
0,0,3,44,38,14.0,2,1,0,1,0.59886172,0.3695961576089704,10.074116010739036,1,1,2,1,0,2,1,3,3,0,0
0,1,3,39,33,15.0,2,1,4,1,0.334111936,0.07144094567224088,10.684393747202078,1,2,2,1,0,0,2,4,2,0,0
0,0,2,52,20,12.0,2,2,3,0,0.562609529,0.39445846421859265,10.31705309667816,0,1,2,1,1,0,1,4,3,0,0
0,1,3,64,23,15.0,2,2,4,1,0.3524778,0.1605459224812397,10.23742085450305,1,2,0,1,0,1,1,3,3,0,0
0,1,2,46,33,20.0,2,1,0,0,0.35939072,0.2826885893763783,10.251658943533622,1,2,2,1,0,0,1,3,3,0,0
0,1,3,31,28,20.0,2,3,0,1,0.242916667,0.045657097077945796,9.392745258631441,0,2,2,1,0,1,3,0,1,0,0
0,1,2,40,26,22.0,2,2,0,0,0.309735135,0.07385098764596591,10.791922215714834,0,2,2,1,1,2,2,2,3,0,0
0,0,4,29,26,20.0,2,1,0,0,0.268950563,0.6895622617069065,10.108850631979044,1,1,2,1,0,1,1,0,1,0,0
0,0,3,32,27,20.0,2,2,0,0,0.455708658,0.4724124485719929,10.015010291138317,1,2,2,1,0,1,1,1,0,0,0
0,0,3,34,28,20.0,2,2,0,0,0.293419497,0.3223496927474274,10.072259391783,1,2,1,1,0,1,1,0,1,0,0
0,0,3,48,21,16.0,2,2,0,0,0.583190344,0.3901980005041063,10.423983765060818,1,1,1,1,0,1,2,0,1,0,0
0,0,3,37,31,25.0,2,2,0,0,0.303741643,0.35970160985666416,10.953288844067801,1,2,1,1,0,0,3,4,2,0,0
0,0,3,46,43,21.0,2,2,0,0,0.598549081,0.35521182205228496,10.123275480036975,1,1,1,1,0,1,1,0,0,0,0
0,1,3,38,37,20.0,3,1,0,1,0.589383866,0.4171971793430328,9.857653016192328,1,1,2,1,0,1,3,2,2,0,0
0,1,3,40,34,20.0,2,2,3,0,0.399973063,0.3675320433710126,10.256357350581032,1,1,1,1,1,2,2,1,2,0,0
0,0,4,39,31,18.0,2,2,0,1,0.422507892,0.5594533241475157,10.17709605525655,1,1,2,1,0,1,3,0,1,0,0
0,0,4,39,30,20.0,2,2,0,0,0.343160756,0.20547790095067023,10.768988372778056,1,1,2,1,0,2,3,2,3,0,0
0,1,2,38,28,20.0,2,2,0,0,0.524615644,0.651892030990856,10.212371394351702,0,2,2,1,0,1,2,0,0,0,0
0,1,2,33,24,30.0,2,1,1,0,0.41582775,0.6145457572956368,10.128622451800249,1,2,1,1,0,1,1,0,1,0,0
0,0,3,33,30,24.0,2,1,0,1,0.51270867,0.4612051682937326,10.927932892952485,0,2,1,1,1,0,2,4,3,0,0
0,1,3,53,32,20.0,0,1,1,0,0.360280702,0.18278686199178323,10.25769445336048,1,2,1,1,0,0,1,2,2,0,0
0,1,1,53,41,10.0,2,1,0,0,0.287470571,0.7034339222934443,10.501976006799826,0,2,0,1,0,1,3,1,2,0,0
0,0,3,51,28,10.0,3,1,0,1,0.428011045,0.6941766930358929,10.564886034781493,0,1,2,1,0,0,3,3,4,0,0
0,0,3,30,26,27.0,2,3,3,1,0.31875,0.0312671690375625,10.596659732783579,0,1,1,1,0,1,3,0,1,0,0
0,0,3,41,30,20.0,2,1,4,1,0.54431953,0.5167836508550022,9.781432906528822,0,2,2,1,1,1,1,1,2,0,0
0,0,3,44,26,15.0,0,2,0,1,0.379121991,0.4304785592926052,10.451666762843468,0,0,2,1,1,1,1,1,1,0,0
0,0,1,39,37,20.0,2,1,3,0,0.598718438,0.35489741291386356,10.122321832262239,1,2,2,1,0,1,1,0,1,0,0
