,Dummy_application_id,ever60_24m_StrictFlag,NATURE_OF_ORGANISATION,OCCUPATION_TYPE,Max_dependent,LTV,Doc_form_16,income_max,income_sum,income_min,edu_max,edu_min,age_max,age_min,cnt_coapplicant,REQUESTED_TENURE,PROPERTY_INSURANCE_AMT,Organization_type,SALARIED_SELF,CHANNEL_CODE,City_tier,FOIR2,Loan_sub_type_1,SAL_FLAG,emi_income_max,emi_income_sum,All_No_of_TL,All_open_TL,All_Vin_bureau,All_min_Vin_bureau,All_Delq_TL_24_M,No_of_enq_All,Latest_Bureau_prd,Bureau_TL
89,4693861,0,Others,SALARIED,2,0.447318571,0,37500.0,54160.0,16660.0,4,3,44,42,1,240.0,0.0,1.Others,SALARIED,UBL Sales,2,,Resale Ready,SAL,0.423866667,0.293482275,7,4,104,39,0,14,AL,13.>36 Others
90,4694033,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,0,0.615643851,0,28000.0,28000.0,0.0,3,2,35,33,1,240.0,0.0,3.Private Ltd Co,SALARIED,DSA,2,40.11428571,Builder Ready,SAL,0.401142857,0.401142857,2,2,58,58,0,3,CC,11.>36 CC
91,4694059,0,Private Ltd. Co.,SAL(RETIRAL AGE 60),2,0.609616857,0,53120.0,53120.0,0.0,4,2,51,27,1,240.0,5058.0,3.Private Ltd Co,SALARIED,ALTERNATE CHANNELS,1,,Resale Ready,SAL,0.407793675,0.407793675,3,3,21,6,0,23,PL,6.<36 PL
92,4694161,0,Private Ltd. Co.,SALARIED,0,,0,18338.0,30686.0,12348.0,3,3,30,27,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder Ready,SAL,1.063365689,0.635468943,6,3,41,13,0,9,CC,9.<36 CC
93,4694257,1,Government,SALARIED,5,0.538539212,0,16510.0,32983.0,16473.0,1,1,45,44,1,180.0,0.0,2.Govt,SALARIED,UBL Sales,2,58.43919595,Resale Ready,SAL,1.086311326,0.54376497,4,2,57,11,0,7,TWL,8.<36 TWL GL
94,4694399,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.612061825,0,22508.0,30884.0,8376.0,2,2,53,23,1,144.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,59.16332081,Resale Ready,NONSAL,0.567886974,0.41387126,11,4,62,11,1,14,TWL,8.<36 TWL GL
95,4694449,0,Proprietor-Proprietorship Firm (Staff More than 25),MANUFACTURING,1,0.591717589,0,17211.3333,17211.3333,0.0,2,2,52,29,1,300.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,40.80450874,Resale Ready,NONSAL,0.408045087,0.408045087,3,1,38,8,0,1,CL,10.<36 Others
96,4694519,0,Private Ltd. Co.,SALARIED,0,0.52,0,26113.0,26113.0,0.0,2,2,46,40,1,240.0,0.0,3.Private Ltd Co,SALARIED,DSA,3,,Builder Ready,SAL,0.488683797,0.488683797,3,1,124,3,1,7,CL,4.<6 BL CL Oth
97,4694565,0,Others,SALARIED,4,0.360224696,0,13277.0,13277.0,0.0,3,2,44,33,1,156.0,3152.0,1.Others,SALARIED,CROSS SALES,3,46.50900053,Builder Ready,SAL,0.465090005,0.465090005,1,1,2,2,0,1,TWL,5.<6 Others
98,4694569,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.428571429,0,21813.5,21813.5,0.0,2,1,47,18,2,240.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,2,,Self Construction,NONSAL,0.709789809,0.709789809,1,1,6,6,0,1,HL,7.<36 AL HL LAS
99,4694657,0,Government,SALARIED,3,0.704529591,0,21271.0,21271.0,0.0,2,2,44,44,1,180.0,2669.0,2.Govt,SALARIED,DSA,2,59.12745052,Builder UNC,SAL,0.485919797,0.485919797,3,2,46,6,0,4,TWL,8.<36 TWL GL
100,4696615,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,0,0.36763617,0,13241.0,13241.0,0.0,3,2,26,24,1,360.0,0.0,3.Private Ltd Co,SALARIED,UBL Sales,3,60.90929688,Resale Ready,SAL,0.609092969,0.609092969,3,3,44,14,0,7,TWL,8.<36 TWL GL
101,4696753,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,1,0.830972104,0,26981.0,26981.0,0.0,3,3,32,32,1,240.0,11429.0,3.Private Ltd Co,SELF_EMP,DIRECT,3,59.00077833,Builder UNC,NONSAL,0.590007783,0.590007783,2,1,26,3,0,3,CL,4.<6 BL CL Oth
102,4701743,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,4,0.814534161,0,20491.0833,20491.0833,0.0,3,3,54,47,1,120.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,,Others+P_Cons,NONSAL,0.176320595,0.176320595,1,1,10,10,0,1,GL,8.<36 TWL GL
103,4702709,0,Private Ltd. Co.,SALARIED,2,0.233333333,0,21464.0,21464.0,0.0,2,2,44,36,1,156.0,0.0,3.Private Ltd Co,SALARIED,UBL Sales,1,,Resale Ready,SAL,0.583348863,0.583348863,23,8,91,2,2,34,PL,3.<6 PL
104,4705171,0,Self Employed Professional,PROPRIETOR,0,0.576666667,0,27546.25,27546.25,0.0,2,2,59,58,1,72.0,0.0,1.Others,SELF_EMP,CROSS SALES,1,,Builder UNC,NONSAL,0.597722013,0.597722013,6,1,124,67,1,15,HL,13.>36 Others
105,4705507,0,,,1,0.501628462,0,81924.0,81924.0,0.0,4,4,33,32,1,240.0,0.0,1.Others,OTHERS,DSA,1,21.3820126,Builder UNC,NONSAL,0.153105317,0.153105317,3,3,118,98,0,4,CC,11.>36 CC
106,4705685,0,,,0,0.8698525,0,62230.0,62230.0,0.0,3,3,50,26,1,240.0,0.0,1.Others,OTHERS,DSA,1,,Builder UNC,NONSAL,0.2725695,0.2725695,2,1,44,23,0,2,CC,9.<36 CC
107,4708523,0,Proprietor-Proprietorship Firm (Staff Less than 25),OTHERS,0,0.513827333,0,17124.75,17124.75,0.0,1,1,41,39,1,180.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,3,,Builder UNC,NONSAL,1.023080629,1.023080629,2,1,69,19,0,3,GL,8.<36 TWL GL
108,4708837,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.286645,0,18593.3333,28380.9166,9787.5833,3,2,45,31,1,240.0,12643.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Builder UNC,NONSAL,0.445536035,0.291886274,15,9,51,2,2,16,CL,4.<6 BL CL Oth
109,4708961,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.89181135,0,23690.0833,23690.0833,0.0,1,1,38,35,1,240.0,3558.0,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder UNC,NONSAL,0.437693691,0.437693691,2,-999,60,22,0,3,CL,10.<36 Others
110,4709003,0,Public Ltd. Co.,SALARIED,2,0.893710317,0,16457.0,16457.0,0.0,4,3,35,34,1,276.0,5817.0,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.509327338,0.509327338,1,1,25,25,0,5,CC,9.<36 CC
111,4709037,0,MNC,SALARIED,1,0.664583333,0,100938.0,100938.0,0.0,4,3,31,27,1,240.0,0.0,5.MNC,SALARIED,DSA,1,57.08950049,Builder UNC,SAL,0.151964572,0.151964572,3,3,25,5,0,3,PL,3.<6 PL
112,4709297,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.824014667,0,17310.0,17310.0,0.0,1,1,34,29,1,240.0,3794.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Builder UNC,NONSAL,0.368515309,0.368515309,1,1,6,6,0,1,GL,8.<36 TWL GL
113,4709505,0,Private Ltd. Co.,SALARIED,2,0.433153,0,64463.0383,64471.3716,8.3333,3,1,29,23,1,240.0,24171.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Self Construction,SAL,0.405317538,0.405265149,1,-999,7,7,0,4,GL,8.<36 TWL GL
114,4711699,0,Private Ltd. Co.,SALARIED,1,0.709964615,0,18749.0,28749.0,10000.0,3,3,27,25,1,360.0,15908.0,3.Private Ltd Co,SALARIED,DSA,2,59.93599777,Builder Ready,SAL,0.919035682,0.599359978,1,-999,34,34,0,6,TWL,8.<36 TWL GL
115,4711957,0,Government,SAL(RETIRAL AGE 58),0,0.766766,0,11702.0,11702.0,0.0,2,2,29,22,1,348.0,4131.0,2.Govt,SALARIED,UBL Sales,2,,Builder UNC,SAL,0.614595796,0.614595796,2,2,13,13,0,1,BL_PSL,8.<36 TWL GL
116,4712331,0,Private Ltd. Co.,SALARIED,1,0.723802395,0,17226.0,30724.0,13498.0,3,2,28,24,1,360.0,12641.0,3.Private Ltd Co,SALARIED,DSA,3,59.49420648,Resale Ready,SAL,1.061128527,0.594942065,1,1,8,8,0,1,GL,8.<36 TWL GL
117,4713493,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.550059583,0,60958.0833,60958.0833,0.0,3,3,28,28,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,22.35306503,Resale Ready,NONSAL,0.22353065,0.22353065,3,2,13,7,0,2,CL,10.<36 Others
118,4713509,0,Others,SALARIED,0,0.853333333,0,19560.0,30036.0,10476.0,3,3,30,22,1,348.0,0.0,1.Others,SALARIED,DSA,1,49.96337728,Resale Ready,SAL,0.767229039,0.499633773,1,1,4,4,0,4,CC,2.<6 CC
119,4714367,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,,0,29341.3333,29341.3333,0.0,2,2,34,29,1,300.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder UNC,NONSAL,,,2,-999,70,55,0,5,TWL,12.>36 PL TWL GL
120,4714441,0,Government,SALARIED,0,0.41025641,0,12834.0,21160.0,8326.0,2,1,48,22,1,180.0,0.0,2.Govt,SALARIED,CROSS SALES,3,50.61436673,Builder UNC,SAL,0.834502104,0.506143667,1,1,5,5,0,3,CC,2.<6 CC
121,4714833,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.4,0,29341.3333,29341.3333,0.0,1,1,34,29,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder UNC,NONSAL,0.492513406,0.492513406,2,-999,70,55,0,6,TWL,12.>36 PL TWL GL
122,4717671,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.568604742,0,26484.4167,26484.4167,0.0,2,2,30,28,1,240.0,6044.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,39.72147138,Builder Ready,NONSAL,0.397214714,0.397214714,1,-999,39,39,1,2,TWL,12.>36 PL TWL GL
123,4718805,0,Partner-Partnership Firm (Staff More than 10 & Less than 25),DIRECTOR,0,0.675523333,0,327420.0,352420.0,25000.0,3,3,43,25,1,180.0,3036.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,6.052437433,Resale Ready,NONSAL,0.041628489,0.038675444,1,1,15,15,0,3,AL,7.<36 AL HL LAS
124,4718897,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.699093944,0,19353.4167,19353.4167,0.0,2,2,35,29,1,240.0,5058.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,38.57716762,Builder Ready,NONSAL,0.385771676,0.385771676,3,1,87,5,0,4,HL,5.<6 Others
125,4721269,0,Private Ltd. Co.,SALARIED,3,0.624225778,0,59212.0,59212.0,0.0,3,3,41,35,1,240.0,0.0,3.Private Ltd Co,SALARIED,UBL Sales,1,,Resale Ready,SAL,0.252955482,0.252955482,2,2,3,2,0,3,PL,3.<6 PL
126,4721515,1,Public Ltd. Co.,SALARIED,0,0.892100451,0,20927.0,35927.0,15000.0,3,2,28,27,1,300.0,7924.0,4.Public Ltd. Co.,SALARIED,DSA,3,53.55860495,Builder UNC,SAL,0.919482009,0.535586049,8,6,36,2,0,13,CC,2.<6 CC
127,4721897,0,Private Ltd. Co.,SALARIED,2,0.523365143,0,79900.0,79900.0,0.0,3,3,64,31,1,180.0,3889.0,3.Private Ltd Co,SALARIED,UBL Sales,2,,Builder Ready,SAL,0.128498123,0.128498123,1,1,5,5,0,16,CC,2.<6 CC
128,4725047,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,2,0.230784333,0,20184.5,20184.5,0.0,2,2,51,46,1,156.0,8153.0,3.Private Ltd Co,SELF_EMP,UBL Sales,1,57.17753722,Builder Ready,NONSAL,0.281998563,0.281998563,1,1,47,47,0,6,HL,13.>36 Others
129,4725183,0,MNC,SALARIED,0,0.523280761,0,43311.0,43311.0,0.0,3,1,61,39,1,180.0,0.0,5.MNC,SALARIED,CROSS SALES,2,39.52113782,Self Construction,SAL,0.129412851,0.129412851,4,2,39,7,0,2,PL,6.<36 PL
130,4725573,0,Private Ltd. Co.,SALARIED,0,0.05550475,1,47990.0,47990.0,0.0,3,3,40,40,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,33.53198583,Builder UNC,SAL,0.266951448,0.266951448,2,2,114,2,0,5,CL,4.<6 BL CL Oth
131,4725657,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,0,0.6479328,0,26553.3333,26553.3333,0.0,2,2,49,47,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Builder UNC,NONSAL,0.629676124,0.629676124,5,2,88,14,0,3,CL,10.<36 Others
132,4725941,0,Partner-Partnership Firm (Staff More than 25),SALARIED,0,0.392857143,0,27797.0,27797.0,0.0,2,2,42,41,1,240.0,0.0,3.Private Ltd Co,SALARIED,DSA,2,,Builder Ready,SAL,0.392416448,0.392416448,1,1,3,3,0,4,CL,4.<6 BL CL Oth
133,4728935,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,3,0.5,0,19242.0,19242.0,0.0,2,2,31,29,1,300.0,6807.0,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,0.45842428,0.45842428,2,1,12,2,0,2,CL,4.<6 BL CL Oth
134,4729337,0,Government,SALARIED,1,0.374651025,0,22914.0,22914.0,0.0,3,3,34,27,1,288.0,10115.0,2.Govt,SALARIED,CROSS SALES,2,40.22868116,Self Construction,SAL,0.402286812,0.402286812,1,-999,64,64,0,1,BL,13.>36 Others
135,4729389,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,1,0.652667423,0,22707.4166,22707.4166,0.0,3,3,36,34,1,336.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,2,48.69334189,Resale Ready,NONSAL,0.486933419,0.486933419,3,2,32,16,0,4,TWL,8.<36 TWL GL
136,4729413,0,Private Ltd. Co.,SALARIED,4,0.429612648,0,27715.0,27715.0,0.0,4,3,26,25,1,240.0,6365.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,47.58794876,Builder UNC,SAL,0.318527873,0.318527873,3,2,44,14,0,4,HL,7.<36 AL HL LAS
137,4729573,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,2,0.441060312,0,31917.0833,31917.0833,0.0,3,3,54,31,1,300.0,12780.0,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,3,51.51159912,Self Construction,NONSAL,0.460380413,0.460380413,1,1,52,52,0,5,OD/EL,13.>36 Others
138,4729643,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,3,0.504680296,0,20421.8333,20421.8333,0.0,2,2,36,28,1,240.0,3794.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,42.19503643,Builder UNC,NONSAL,0.421950364,0.421950364,1,1,11,11,0,3,CL,10.<36 Others
139,4730103,0,Private Ltd. Co.,SALARIED,0,0.596617735,0,15800.0,15800.0,0.0,3,2,49,22,1,120.0,0.0,3.Private Ltd Co,SALARIED,DSA,3,59.97468354,Builder UNC,SAL,0.599746835,0.599746835,1,-999,26,26,0,3,TWL,8.<36 TWL GL
140,4730177,0,Government,SALARIED,3,0.66082625,0,47327.0,47327.0,0.0,2,2,42,40,1,240.0,0.0,2.Govt,SALARIED,UBL Sales,1,32.67268156,Builder UNC,SAL,0.326726816,0.326726816,1,1,6,6,0,1,CL,10.<36 Others
141,4732099,0,Self Employed Professional,PROPRIETOR,2,0.323947577,0,21115.6666,21115.6666,0.0,4,2,59,27,1,240.0,5339.0,1.Others,SELF_EMP,CROSS SALES,1,39.99400142,Resale Ready,NONSAL,0.399940014,0.399940014,2,1,15,3,0,1,CL,4.<6 BL CL Oth
142,4732143,0,Private Ltd. Co.,SALARIED,1,0.573905833,0,26171.0,26171.0,0.0,3,3,29,25,1,240.0,3901.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,50.61327423,Builder UNC,SAL,0.506132742,0.506132742,4,4,28,6,0,8,CC,9.<36 CC
143,4732291,0,Others,OTHERS,1,,0,35000.0,35000.0,0.0,4,3,30,25,1,240.0,0.0,1.Others,SALARIED,CROSS SALES,3,,Builder UNC,SAL,0.493114286,0.493114286,3,-999,8,8,0,6,CL,10.<36 Others
144,4732523,0,Private Ltd. Co.,SALARIED,1,0.744570526,0,42500.0,42500.0,0.0,4,3,30,25,1,300.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Resale Ready,SAL,0.306,0.306,3,2,35,27,3,5,CC,9.<36 CC
145,4732751,0,Public Ltd. Co.,SALARIED,2,,0,12188.0,12188.0,0.0,3,3,48,43,1,180.0,0.0,4.Public Ltd. Co.,SALARIED,CROSS SALES,2,,Builder Ready,SAL,0.62717427,0.62717427,1,1,43,43,0,-11111,Others,13.>36 Others
146,4732891,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),3,0.537262552,0,15024.0,15024.0,0.0,4,3,35,28,1,240.0,0.0,3.Private Ltd Co,SALARIED,UBL Sales,2,55.44462194,Builder UNC,SAL,0.554446219,0.554446219,1,-999,71,71,0,8,TWL,12.>36 PL TWL GL
147,4733045,0,Government,SALARIED,1,0.55424,0,37770.0,37770.0,0.0,4,3,37,35,1,204.0,0.0,2.Govt,SALARIED,CROSS SALES,1,57.69658459,Builder UNC,SAL,0.358538523,0.358538523,3,2,117,24,0,3,CC,9.<36 CC
148,4733061,0,Private Ltd. Co.,SALARIED,2,0.518217692,1,23963.0,23963.0,0.0,4,3,36,29,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,54.82201728,Builder UNC,SAL,0.548220173,0.548220173,2,1,88,43,0,1,PL,12.>36 PL TWL GL
149,4733259,0,Public Ltd. Co.,SALARIED,0,0.570824,0,14140.0,24722.0,10582.0,3,2,52,25,1,120.0,0.0,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,,Resale Ready,SAL,1.100777935,0.629601165,1,1,10,10,0,3,CL,10.<36 Others
150,4734611,1,Government,SALARIED,0,0.366669722,0,11308.0,11308.0,0.0,1,1,55,38,1,84.0,1808.0,2.Govt,SALARIED,CROSS SALES,3,60.10788822,Self Construction,SAL,0.601078882,0.601078882,1,1,10,10,1,1,TWL,8.<36 TWL GL
151,4735697,0,Public Ltd. Co.,SALARIED,0,0.861642576,0,21836.0,21836.0,0.0,3,2,46,25,1,360.0,8133.0,4.Public Ltd. Co.,SALARIED,DIRECT,2,60.35446052,Resale Ready,SAL,0.603544605,0.603544605,1,-999,77,77,0,10,TWL,12.>36 PL TWL GL
152,4736155,0,Government,SALARIED,2,,0,25050.0,25050.0,0.0,3,2,40,33,1,276.0,0.0,2.Govt,SALARIED,DSA,2,,Others+P_Cons,SAL,0.586467066,0.586467066,3,-999,22,13,0,5,CL,10.<36 Others
153,4736395,0,Government,SALARIED,3,0.581436667,0,30251.0,30251.0,0.0,4,2,44,35,1,180.0,0.0,2.Govt,SALARIED,ALTERNATE CHANNELS,1,49.42977092,Builder UNC,SAL,0.494297709,0.494297709,2,-999,79,59,0,2,PL,12.>36 PL TWL GL
154,4736721,0,Partner-Partnership Firm (Staff More than 10 & Less than 25),SERV-PRIVATE SECTOR,0,0.794273753,0,27162.0,48552.0,21390.0,3,3,28,28,1,300.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,42.10743121,Resale Ready,SAL,0.75266917,0.421074312,1,1,6,6,0,8,CC,9.<36 CC
155,4739709,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,4,,0,24280.8333,24280.8333,0.0,3,3,41,40,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Builder UNC,NONSAL,0.602326939,0.602326939,8,4,107,2,2,27,CL,4.<6 BL CL Oth
156,4740887,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),3,0.603503058,0,15831.0,15831.0,0.0,4,1,60,33,1,252.0,0.0,3.Private Ltd Co,SALARIED,DIRECT,2,57.53268903,Resale Ready,SAL,0.57532689,0.57532689,2,1,34,10,0,4,CC,9.<36 CC
157,4743153,0,Government,SALARIED,2,0.449817,0,26261.0,26261.0,0.0,2,2,41,35,1,180.0,0.0,2.Govt,SALARIED,CROSS SALES,1,36.70842694,Builder UNC,SAL,0.367084269,0.367084269,1,1,8,8,0,4,CC,9.<36 CC
158,4743469,0,Others,PROPRIETOR,3,,0,32312.9167,32312.9167,0.0,2,2,41,33,1,288.0,0.0,1.Others,SELF_EMP,UBL Sales,2,,Builder Ready,NONSAL,0.610003739,0.610003739,3,3,133,18,0,11,CL,10.<36 Others
159,4744043,0,Partner-Partnership Firm (Staff More than 25),SERVICES,0,0.895514118,0,21186.6667,21186.6667,0.0,3,3,33,32,1,180.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Builder Ready,NONSAL,0.805459407,0.805459407,1,1,36,36,0,2,CC,11.>36 CC
160,4744135,0,Government,SALARIED,0,0.417956418,0,43759.0,43759.0,0.0,3,3,47,45,1,168.0,0.0,2.Govt,SALARIED,DSA,1,54.45051304,Self Construction,SAL,0.382001417,0.382001417,2,2,63,53,1,2,AL,13.>36 Others
161,4744717,0,Proprietor-Proprietorship Firm (Staff Less than 25),JEWELLER,0,0.66948883,0,21401.6667,41619.1667,20217.5,2,2,50,25,1,180.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,34.37358586,Resale Ready,NONSAL,0.668452612,0.343735859,2,1,18,15,0,2,TWL,8.<36 TWL GL
162,4744719,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),2,0.651673985,0,15000.0,15000.0,0.0,2,2,58,31,1,180.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,52.90666667,Self Construction,SAL,0.529066667,0.529066667,2,-999,83,65,0,1,TWL,12.>36 PL TWL GL
163,4744973,0,Private Ltd. Co.,SALARIED,0,,0,18338.0,30686.0,12348.0,3,3,30,27,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder Ready,SAL,1.063365689,0.635468943,6,3,41,13,0,10,CC,9.<36 CC
164,4747169,0,Self Employed Professional,PROPRIETOR,2,0.619718039,0,48355.6667,75884.0,27528.3333,3,2,41,35,1,276.0,12613.0,1.Others,SELF_EMP,ALTERNATE CHANNELS,3,32.66037636,Self Construction,NONSAL,0.512535587,0.326603764,3,-999,26,15,0,1,HL,7.<36 AL HL LAS
165,4747587,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.794109913,0,41988.5833,69056.5833,27068.0,3,3,50,25,1,180.0,5977.0,3.Private Ltd Co,OTHERS,ALTERNATE CHANNELS,1,,Builder UNC,NONSAL,0.618025138,0.3757788,6,2,124,15,1,15,AL,7.<36 AL HL LAS
166,4747683,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,2,0.671428571,0,42626.0833,42626.0833,0.0,2,2,35,30,1,240.0,0.0,3.Private Ltd Co,OTHERS,ALTERNATE CHANNELS,3,,Builder UNC,NONSAL,0.569064716,0.569064716,2,2,64,36,0,2,AL,13.>36 Others
167,4748045,0,Public Ltd. Co.,SALARIED,3,,0,27565.0,27565.0,0.0,4,3,35,28,1,240.0,0.0,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.736622529,0.736622529,15,8,37,4,1,26,CL,4.<6 BL CL Oth
168,4748393,0,Private Ltd. Co.,SALARIED,0,0.843233527,0,23275.0,23275.0,0.0,2,2,29,20,1,240.0,5438.0,3.Private Ltd Co,SALARIED,DSA,2,37.95918367,Builder Ready,SAL,0.379591837,0.379591837,4,3,85,5,1,8,CL,4.<6 BL CL Oth
169,4751049,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,1,0.619417714,0,40000.0,40000.0,0.0,3,3,40,33,1,216.0,0.0,3.Private Ltd Co,SALARIED,DSA,1,,Resale Ready,SAL,0.564775,0.564775,1,-999,18,18,0,3,CC,9.<36 CC
170,4751105,0,Private Ltd. Co.,SALARIED,2,0.570543333,0,22217.0,22217.0,0.0,3,3,52,23,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,59.27442949,Builder UNC,SAL,0.592744295,0.592744295,7,3,88,5,0,14,CC,2.<6 CC
171,4757207,0,Partner-Partnership Firm (Staff More than 25),SALARIED,3,0.335117624,0,25000.0,25000.0,0.0,4,3,60,29,1,240.0,14092.0,3.Private Ltd Co,SALARIED,DSA,1,61.028,Builder UNC,SAL,0.61028,0.61028,1,1,9,9,0,1,CL,10.<36 Others
172,4759435,0,Others,OTHERS,0,0.5,0,26799.0,26799.0,0.0,3,2,30,23,1,240.0,0.0,1.Others,SELF_EMP,CROSS SALES,2,,Builder Ready,NONSAL,0.545729318,0.545729318,3,3,14,11,3,2,GL,8.<36 TWL GL
173,4759781,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.500504144,0,29740.25,29740.25,0.0,2,1,42,32,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,119.2222661,Builder UNC,NONSAL,0.375518027,0.375518027,3,3,37,2,0,5,PL,3.<6 PL
174,4760015,0,Government,SALARIED,2,0.596510651,0,27905.4133,27905.4133,0.0,3,3,47,45,1,120.0,0.0,2.Govt,SALARIED,CROSS SALES,3,,Self Construction,SAL,0.503844894,0.503844894,3,1,75,11,0,1,AL,7.<36 AL HL LAS
175,4760393,0,Proprietor-Proprietorship Firm (Staff More than 25),TRADING,2,0.842823277,0,21367.5,21367.5,0.0,3,3,37,35,1,240.0,7306.0,3.Private Ltd Co,OTHERS,CROSS SALES,3,43.82824383,Builder UNC,NONSAL,0.438282438,0.438282438,1,-999,55,55,0,1,TWL,12.>36 PL TWL GL
176,4760775,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,4,0.249451207,0,24654.75,24654.75,0.0,2,2,48,38,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,2,41.86617183,Builder Ready,NONSAL,0.418661718,0.418661718,2,-999,102,13,1,2,TWL,8.<36 TWL GL
177,4763263,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,2,0.65132337,0,22620.0,22620.0,0.0,2,1,60,28,2,300.0,6744.0,3.Private Ltd Co,SALARIED,UBL Sales,2,61.16710875,Builder UNC,SAL,0.611671088,0.611671088,1,1,12,12,0,13,CC,9.<36 CC
178,4763305,1,Private Ltd. Co.,SAL(RETIRAL AGE 60),3,0.712334571,0,50000.0,73066.0,23066.0,3,2,36,32,1,336.0,13907.0,3.Private Ltd Co,SALARIED,DSA,1,,Resale Ready,SAL,0.47018,0.321750198,6,4,38,20,0,10,CL,10.<36 Others
179,4763347,1,Director-Pvt. Ltd. Co. (Staff Less than 50),SALARIED,0,0.754078667,0,12662.0,12662.0,0.0,3,2,32,24,1,240.0,4238.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.453482862,0.453482862,1,1,16,16,0,1,PL,6.<36 PL
